411,35299688280,松子很好吃,342,1
412,35299688280,干香脆,216,1
413,35299688280,有点小贵,159,0
414,35299688280,味道也一般,106,0
415,35302049080,味道不错,6,1
416,35302049080,香,6,1
417,35302049080,酥,4,1
418,35302049080,有点受潮了,3,0
419,35302049080,味道不错,6,1
420,35302049080,香,6,1
421,35302049080,酥,4,1
422,35302049080,有点受潮了,3,0
423,35421866199,味道不错,7,1
424,35421866199,东西很纯,5,1
425,35421866199,服务也很好,5,1
426,35421866199,酥脆,3,1
427,35421866199,价格公道,3,1
428,35446987950,就是贵,6,0
429,35446987950,味道也不错,6,1
430,35446987950,口感不错,4,1
431,35446987950,新鲜,4,1
432,35446987950,也挺香,4,1
433,35446987950,有点小,3,0
434,35534067670,价格合理,1208,1
435,35534067670,味道纯正,1080,1
436,35534067670,物流很快,1040,1
437,35534067670,东西特别好,732,1
438,35534067670,值得信赖,453,1
439,35534067670,儿子说好吃,397,1
440,35534067670,碧根果挺好,302,1
441,35534067670,口感香脆,252,1
442,35534067670,就是有点贵,195,0
443,35534067670,有点点糊味,148,0
444,35560193905,好吃不贵,22,1
445,35560193905,味道纯香,21,1
446,35560193905,物流很快,11,1
447,35560193905,质量还ok,10,1
448,35560193905,颗粒饱满,9,1
449,35560193905,包装完好,8,1
450,35560193905,松子很好吃,8,1
451,35560193905,卖家人很好,5,1
452,35560193905,味道纯香,5,1
453,35560193905,口感好,4,1
454,35572810028,没有次烂品,66,1
455,35572810028,开心果不错,41,1
456,35572810028,味道不错,40,1
457,35572810028,相当划算,39,1
458,35572810028,值得信赖,28,1
459,35572810028,物流很快,23,1
460,35572810028,家人喜欢,20,1
461,35572810028,新鲜,18,1
462,35572810028,开心果很小颗,14,0
463,35572810028,饱满,14,1
464,35581981479,味道也不错,12,1
465,35581981479,质量好,12,1
466,35581981479,客服服务好,11,1
467,35581981479,儿子很喜欢,8,1
468,35581981479,物流快,8,1
469,35581981479,物有所值,8,1
470,35581981479,口感不错,7,1
471,35581981479,好香,7,1
472,35581981479,干净卫生,5,1
473,35581981479,新鲜,4,1
474,35645854983,价廉实惠,16,1
475,35645854983,味道不错,16,1
476,35645854983,包装完好,11,1
477,35645854983,物流也很快,11,1
478,35645854983,应该很新鲜,10,1
479,35645854983,宝贝很赞,9,1
480,35645854983,腰果很好吃,6,1
481,35645854983,还口感不错,5,1
482,35645854983,儿子非常喜欢吃,4,1
483,35645854983,颗粒不大,3,0
484,36064507624,味道不错,8,1
485,36104832707,味道好,6,1
486,36104832707,经济实惠,6,1
487,36104832707,宝贝很好,4,1
488,36126354729,味道很好,35,1
489,36126354729,物流很快,25,1
490,36126354729,东西还好吧,24,1
491,36126354729,实惠好吃,18,1
492,36126354729,核桃挺好的,16,1
493,36126354729,儿子喜欢吃,14,1
494,36126354729,果肉饱满,12,1
495,36126354729,口感佳,10,1
496,36126354729,发货也快,9,1
497,36126354729,香,9,1
498,36297002474,还这么便宜,161,1
499,36297002474,味道不错,160,1
500,36297002474,物流超快,94,1
501,36297002474,效果很好,89,1
502,36297002474,服务好,65,1
503,36297002474,很香脆,51,1
504,36297002474,吃起来很香,50,1
505,36297002474,很新鲜,48,1
506,36297002474,碧根果挺好,40,1
507,36297002474,个大,31,1
508,36458194668,也很便宜,102,1
509,36458194668,味道鲜美,100,1
510,36458194668,不大,79,0
511,36458194668,值得信赖,68,1
512,36458194668,质量很好,49,1
513,36458194668,物流很快,34,1
514,36458194668,味道一般,24,0
515,36458194668,老公喜欢吃,23,1
516,36458194668,蔓越莓不错,18,1
517,36458194668,质量一般吧,17,0
518,36462575064,物有所值,90,1
519,36462575064,味道很好吃,78,1
520,36462575064,满分好评,49,1
521,36462575064,服务很好,46,1
522,36462575064,口感不错,26,1
523,36462575064,多吃坚果好,23,1
524,36462575064,脆脆香香的,21,1
525,36462575064,侄女说很好,20,1
526,36462575064,物流很快,19,1
527,36462575064,子大饱满,12,1
528,36562908579,核桃真不错,53,1
529,36562908579,质量很好,36,1
530,36562908579,物流很快,26,1
531,36562908579,日期新,24,1
532,36562908579,口感很好,18,1
533,36562908579,客服态度好,17,1
534,36562908579,价格实惠,15,1
535,36562908579,味道不错,13,1
536,36562908579,皮薄肉饱满,10,1
537,36562908579,很好吃很香,9,1
538,36935847342,也很实惠,17,1
539,36935847342,东西挺好的,13,1
540,36935847342,味道很好,13,1
541,36935847342,回复也很快,12,1
542,36935847342,服务好,9,1
543,36935847342,有点怪怪的味道,5,0
544,36935847342,感觉有点不新鲜,5,0
545,36935847342,口感挺好,5,1
546,36935847342,小孩喜欢,5,1
547,36935847342,坚果也好吃,4,1
548,36936391451,质量很好,24,1
549,36936391451,味道还行,23,1
550,36936391451,挺便宜的,21,1
551,36936391451,快递也挺快,17,1
552,36936391451,发货快,11,1
553,36936391451,口感好,11,1
554,36936391451,新鲜好吃,9,1
555,36936391451,孩子喜欢,7,1
556,36936391451,开心果挺好,7,1
557,36936391451,香香的,6,1
558,36993808699,宝贝特别好,9,1
559,36993808699,贵,8,0
560,36993808699,籽粒饱满,6,1
561,36993808699,好吃又便宜,6,1
562,36993808699,口感可以,5,1
563,36993808699,松子还不错,4,1
564,36993808699,好吃新鲜,4,1
565,36993808699,吃多了感觉很腻,3,0
566,36993808699,个头不大,3,0
567,37385780019,味道很香,40,1
568,37385780019,东西还不错,31,1
569,37385780019,价格合适,26,1
570,37385780019,个大,24,1
571,37385780019,松子很好,23,1
572,37385780019,包装好看,21,1
573,37385780019,一流的服务,14,1
574,37385780019,非常香,11,1
575,37385780019,家人都喜欢吃,9,1
576,37385780019,挺新鲜的,5,1
577,37403800475,好吃的宝贝,10,1
578,37403800475,味道不错,5,1
579,37403800475,味道一般,3,0
580,37403800475,新鲜果仁大,3,1
581,37403800475,香,3,1
582,38057572279,超划算,160,1
583,38057572279,味道可以,140,1
584,38057572279,五分,78,1
585,38057572279,孩子很喜欢,67,1
586,38057572279,包装很好,65,1
587,38057572279,个头不大,64,0
588,38057572279,很快,61,1
589,38057572279,特别的香,48,1
590,38057572279,颗粒很饱满,47,1
591,38057572279,吃着还行吧,34,1
592,3876241639,榛子很香,5,1
593,3876241639,不香,3,0
594,3876241639,价廉物美,3,1
595,39050901715,核桃好吃,105,1
596,39050901715,不贵,77,1
597,39050901715,没有涩味,48,1
598,39050901715,颗颗饱满呢,40,1
599,39050901715,物流也很快,37,1
600,39050901715,吃着香,31,1
601,39050901715,味香,28,1
602,39050901715,好东西,25,1
603,39050901715,很新鲜,25,1
604,39050901715,包装很好,23,1
605,39141703963,皮薄味道好,6,1
606,39141703963,日期好新鮮,3,1
607,39223604721,味道还可以,10,1
608,39223604721,五分好评,7,1
609,39223604721,不贵嘛,6,1
610,39223604721,吃着放心,3,1
611,39223604721,椒盐的最好吃,3,1
612,39223604721,又香又脆,3,1
613,39223604721,性价比高啊,3,1
614,39272742333,价格也合适,30,1
615,39272742333,味道还不错,8,1
616,39272742333,发货及时,8,1
617,39272742333,日期新鲜,6,1
618,39272742333,味道一般,5,0
619,39272742333,口味很好,5,1
620,39272742333,烂得不少,4,0
621,39272742333,不新鲜,4,0
622,39272742333,东西非常好,4,1
623,39272742333,就是有点贵,3,0
624,39561868647,味道不错,10,1
625,39561868647,酥脆可口,8,1
626,39561868647,香,7,1
627,39561868647,物美价廉,6,1
628,39561868647,店铺发货快,4,1
629,39561868647,颗粒饱满,4,1
630,39561868647,包装挺好的,4,1
631,39561868647,口味不错,3,1
632,39561868647,没有烂的,3,1
633,39561868647,日期新鲜,3,1
634,39822152868,味道还可以,6,1
635,39822152868,挺划算的,6,1
636,39822152868,虚高价格,5,0
637,39822152868,服务态度也很好,3,1
638,39961596739,味道不错,7,1
639,39961596739,物流很快,6,1
640,39961596739,超值,6,1
641,39961596739,坚果新鲜,5,1
642,39961596739,但有点贵,4,0
643,39961596739,质量很好,4,1
644,39961596739,微咸小贵,3,0
645,39961596739,九月份过期,3,0
646,39961596739,日期新鲜,3,1
647,40451381152,味道不错,5,1
648,40451381152,质量很好,4,1
649,40451381152,价格实惠,4,1
650,40451381152,物流超快,3,1
651,40466380049,物美价廉,4,1
652,40466380049,质量也一样,4,1
653,40466380049,回复也很快,3,1
654,40466380049,店家很好,3,1
655,40477280203,核桃不错,38,1
656,40477280203,质量非常好,34,1
657,40477280203,价格也不贵,32,1
658,40477280203,味道不错,24,1
659,40477280203,速度快,20,1
660,40477280203,很新鲜,19,1
661,40477280203,服务好,15,1
662,40477280203,有点小失望,9,0
663,40477280203,老婆很喜欢,8,1
664,40477280203,很香,8,1
665,40663494639,香脆美味,324,1
666,40663494639,价廉物美,298,1
667,40663494639,质量不错,239,1
668,40663494639,包装严实,217,1
669,40663494639,物流也很快,168,1
670,40663494639,花生很不错,125,1
671,40663494639,口感很棒,107,1
672,40663494639,孩子喜欢吃,97,1
673,40663494639,不划算,59,0
674,40663494639,箱子还破了,35,0
675,40812188364,味道很不错,23,1
676,40812188364,很实惠,21,1
677,40812188364,还是满分吧,11,1
678,40812188364,包装都漏了,8,0
679,40812188364,味道一般,7,0
680,40812188364,物流很快,7,1
681,40812188364,果仁饱满,7,1
682,40812188364,吃着还可以,6,1
683,40812188364,十分新鲜,6,1
684,40812188364,个大不错,4,1
685,40832313357,东西很好,6,1
686,40832313357,味道很不好,5,0
687,40832313357,有点贵,4,0
688,40832313357,味道还行,3,1
689,40832313357,和香港买的一样,3,1
690,40832313357,卖家很不错,3,1
691,40832313357,东西很好,6,1
692,40832313357,味道很不好,5,0
693,40832313357,有点贵,4,0
694,40832313357,味道还行,3,1
695,40832313357,和香港买的一样,3,1
696,40832313357,卖家很不错,3,1
697,41157895555,新鲜,8,1
698,41157895555,坚果很新鲜,4,1
699,41157895555,物流挺快的,3,1
700,41157895555,比超市便宜,3,1
701,41157895555,味道不错,3,1
702,41157895555,包装挺好的,3,1
703,41276708516,毕竟便宜,91,1
704,41276708516,味道还不错,81,1
705,41276708516,宝贝不错哦,46,1
706,41276708516,服务很好,29,1
707,41276708516,包装好,28,1
708,41276708516,很香,22,1
709,41276708516,孩子很喜欢,19,1
710,41276708516,就是太小了,14,0
711,41276708516,碧根果超好吃的,12,1
712,41276708516,好多烂的,10,0
713,41282576433,服务非常棒,5,1
714,41282576433,不过有点贵,4,0
715,41282576433,松子很好,4,1
716,41282576433,可能便宜吧,3,1
717,41282576433,质量非常好,3,1
718,41646689921,味道不错,22,1
719,41646689921,小贵,19,0
720,41646689921,包装结实,16,1
721,41646689921,物流也快,15,1
722,41646689921,东西也不错,12,1
723,41646689921,香脆,9,1
724,41646689921,脆香,8,1
725,41646689921,日期也不错,8,1
726,41646689921,味道一般吧,6,0
727,41646689921,瓜子饱满,6,1
728,41750865898,味道不错,45,1
729,41750865898,东西可以,42,1
730,41750865898,腰果还不错,27,1
731,41750865898,服务态度好,19,1
732,41750865898,真快,18,1
733,41750865898,价格适中,17,1
734,41750865898,很脆很香,15,1
735,41750865898,口感也不错,12,1
736,41750865898,蛮新鲜的,11,1
737,41750865898,孩子喜欢吃,10,1
738,41883681398,饱满,7,1
739,41883681398,买贵好多次,6,1
740,41883681398,宝贝不错,4,1
741,41883681398,很香,4,1
742,41883681398,颗粒也不大,3,0
743,41883681398,口感好,3,1
744,41883681398,味道很好,3,1
745,41883681398,松子非常好,3,1
746,41883681398,独立包装,3,1
747,41883681398,日期也新鲜,3,1
748,42128734321,味道不错,28,1
749,42128734321,饱满,24,1
750,42128734321,价格适中,22,1
751,42128734321,宝贝非常好,21,1
752,42128734321,日期也新鲜,14,1
753,42128734321,松子个大,13,1
754,42128734321,就是稍贵啊,12,0
755,42128734321,口感不错,11,1
756,42128734321,儿子非常喜欢,9,1
757,42128734321,快递神速,8,1
758,42132694327,毕竟便宜,28,1
759,42132694327,味道不错,22,1
760,42132694327,包装好,17,1
761,42132694327,核桃很不错,14,1
762,42132694327,质量不错,11,1
763,42132694327,客服很细心,9,1
764,42132694327,个大皮薄,7,1
765,42132694327,很新鲜,7,1
766,42132694327,小孩喜欢吃,6,1
767,42132694327,有烂的,4,0
768,42460668795,松子一般,3,0
769,42460668795,孩子喜欢,3,1
770,42460668795,松子不错,3,1
771,42460668795,质量很好,3,1
772,42460668795,味道不错,3,1
773,42716853801,味道很好,1240,1
774,42716853801,东西很好,848,1
775,42716853801,物流很快,816,1
776,42716853801,价格实惠,789,1
777,42716853801,好卖家,558,1
778,42716853801,好香脆,346,1
779,42716853801,很香,344,1
780,42716853801,家人很喜欢,296,1
781,42716853801,就是有点贵,94,0
782,42716853801,东西丕错,78,0
783,42947227533,味道很香的,11,1
784,42947227533,就是太贵了,8,0
785,42947227533,日期新鲜,5,1
786,42947227533,呱啦松脆,4,1
787,42947227533,发货快,4,1
788,42947227533,味道不太好,3,0
789,42947227533,很香,3,1
790,42947227533,说包装完好,3,1
791,43032766467,实惠,314,1
792,43032766467,味道也还行,105,1
793,43032766467,孩子很喜欢,92,1
794,43032766467,果仁很好吃,85,1
795,43032766467,宝贝很好,83,1
796,43032766467,包装完整,69,1
797,43032766467,物流也很快,67,1
798,43032766467,很新鲜,60,1
799,43032766467,也有点儿贵,51,0
800,43032766467,吃着放心,44,1
801,43043138743,质量好,4,1
802,43043138743,日期很好,4,1
803,43043138743,味道不错,3,1
804,43052714073,东西不错,7,1
805,43052714073,个大,4,1
806,43052714073,新鲜,4,1
807,43052714073,服务超级好,4,1
808,43108947693,质量不错,7,1
809,43108947693,服务周到,6,1
810,43108947693,核桃挺不错,6,1
811,43108947693,快递给力,4,1
812,43108947693,包装严密,4,1
813,43108947693,新鲜味美,4,1
814,43111728516,味道也很好,11,1
815,43111728516,东西很好,8,1
816,43111728516,价格还好,4,1
817,43111728516,包装精美,4,1
818,43111728516,酥脆香,4,1
819,43111728516,有点小贵,3,0
820,43111728516,父母喜欢吃,3,1
821,43111728516,酥脆香,3,1
